ID,TOTAL,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36,HD01_VD37,HD01_VD38,HD01_VD39,HD01_VD40,HD01_VD41,HD01_VD42,HD01_VD43,HD01_VD44,HD01_VD45,HD01_VD46,HD01_VD47,HD01_VD48,HD01_VD49,HD01_VD50,HD01_VD51,HD01_VD52,HD01_VD53,HD01_VD54,HD01_VD55,HD01_VD56,HD01_VD57,HD01_VD58,HD01_VD59,HD01_VD60,HD01_VD61,HD01_VD62,HD01_VD63,HD01_VD64,HD01_VD65,HD01_VD66,HD01_VD67,HD01_VD68,HD01_VD69,HD01_VD70,HD01_VD71,HD01_VD72,HD01_VD73,HD01_VD74,HD01_VD75,HD01_VD76,HD01_VD77,HD01_VD78,HD01_VD79,HD01_VD80,HD01_VD81,HD01_VD82,HD01_VD83,HD01_VD84,HD01_VD85,HD01_VD86,HD01_VD87,HD01_VD88,HD01_VD89,HD01_VD90,HD01_VD91,HD01_VD92,HD01_VD93,HD01_VD94,HD01_VD95,HD01_VD96,HD01_VD97,HD01_VD98,HD01_VD99,HD01_VD100,HD01_VD101,HD01_VD102,HD01_VD103,HD01_VD104,HD01_VD105,HD01_VD106,HD01_VD107,HD01_VD108,HD01_VD109,HD01_VD110,HD01_VD111,HD01_VD112,HD01_VD113,HD01_VD114,HD01_VD115,HD01_VD116,HD01_VD117,HD01_VD118,HD01_VD119
36081050202,1255,1050,47,25,22,7,7,0,41,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,81,4,0,0,0
36081050400,1926,1643,100,71,29,19,0,19,138,63,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
36081050500,1390,506,291,184,107,12,12,0,0,0,0,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,6,0,0,0,38,20,18,5,5,0,44,21,23,0,0,0,0,0,0,0,0,0,9,9,0,21,11,10,48,22,26,37,21,16,205,78,127,0,0,0,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,35,39,0,0,0,0,0,0,0,0,0
36081050600,1595,1446,110,104,6,5,0,5,28,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081050700,3292,1343,430,353,77,25,0,25,0,0,0,120,32,88,69,20,49,12,3,9,12,12,0,0,0,0,0,0,0,9,0,9,108,68,40,199,81,118,0,0,0,96,96,0,8,8,0,0,0,0,40,21,19,0,0,0,0,0,0,0,0,0,19,19,0,653,310,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,14,72,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,38,28,10,9,9,0,0,0,0,0,0,0,0,0,0
36081050800,1841,1507,69,54,15,52,4,48,70,32,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,31,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,13,28,0,0,0
36081051000,1949,1429,90,74,16,16,16,0,242,157,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,98,38,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0
36081051100,1844,1001,221,142,79,0,0,0,0,0,0,4,4,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,19,12,7,0,0,0,316,186,130,10,5,5,0,0,0,18,6,12,0,0,0,0,0,0,15,10,5,0,0,0,10,10,0,28,28,0,99,18,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,13,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,59,20,39,0,0,0,0,0,0,0,0,0
36081051200,2739,2021,289,214,75,39,5,34,356,270,86,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,9,0,0,0
36081051300,1956,651,306,203,103,48,43,5,0,0,0,75,53,22,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,0,0,0,208,139,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,338,98,240,0,0,0,148,94,54,0,0,0,0,0,0,0,0,0,0,0,0,55,0,55,0,0,0,24,14,10,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0
36081051500,2501,1400,474,231,243,15,15,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,364,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,24,22,21,0,21,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0
36081051600,1818,1280,242,186,56,80,59,21,153,82,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,15,34,34,0,0,0,0
36081051700,1603,654,547,411,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,293,144,149,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,5,16,0,0,0,0,0,0,30,26,4,23,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,13,0,0,0,0,0,0,0,0,0
36081051800,2256,1870,164,132,32,26,9,17,87,77,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,103,86,17,0,0,0
36081052000,1585,1412,57,49,8,0,0,0,79,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0
36081052100,1679,974,258,160,98,7,7,0,20,10,10,30,10,20,0,0,0,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,151,61,0,0,0,37,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,33,32,40,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0
36081052200,1724,1611,49,42,7,11,0,11,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
36081052400,1578,1258,147,119,28,0,0,0,137,106,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081052500,1693,723,417,336,81,0,0,0,0,0,0,21,11,10,5,5,0,9,0,9,0,0,0,0,0,0,0,0,0,16,16,0,3,3,0,279,128,151,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,4,35,29,6,29,0,29,0,0,0,58,25,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,25,18,7,0,0,0,0,0,0,10,0,10,16,11,5,0,0,0,0,0,0,0,0,0
36081052600,1749,1503,56,30,26,58,13,45,50,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0
36081052800,1374,1221,38,20,18,35,35,0,53,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0
36081053000,2187,1768,34,34,0,20,8,12,254,156,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,74,30,0,0,0
36081053100,2661,976,778,422,356,0,0,0,0,0,0,19,19,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,690,324,366,0,0,0,56,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081053200,1547,1434,25,20,5,30,22,8,54,37,17,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081053401,1929,1454,115,54,61,23,6,17,290,185,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,9,5,4,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081053500,1225,407,723,349,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0
36081053601,1730,1314,176,103,73,40,40,0,148,61,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,35,0,0,0
36081053800,1639,1229,31,31,0,54,54,0,232,136,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,23,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
36081053900,3995,1594,1277,773,504,0,0,0,0,0,0,110,36,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,23,23,0,263,132,131,0,0,0,62,7,55,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,211,125,86,0,0,0,35,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,7,309,250,59,12,12,0,0,0,0,0,0,0,0,0,0,30,15,15,0,0,0,9,9,0,0,0,0
36081054000,4095,2397,561,233,328,134,84,50,827,558,269,0,0,0,29,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,86,17,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,29,17,12,0,0,0
36081054200,5238,3190,890,495,395,63,13,50,286,163,123,0,0,0,0,0,0,20,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,50,45,20,20,0,336,230,106,38,19,19,45,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,213,177,36,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081054500,3620,1317,1718,807,911,0,0,0,0,0,0,41,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,46,124,0,0,0,8,8,0,0,0,0,15,7,8,0,0,0,0,0,0,0,0,0,8,8,0,160,97,63,62,15,47,0,0,0,37,17,20,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,61,53,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0
36081054700,4833,1247,3014,1058,1956,8,0,8,0,0,0,19,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,28,14,33,33,0,0,0,0,50,20,30,326,149,177,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,23,8,15,39,18,21,0,0,0,0,0,0,0,0,0
36081054800,2151,1182,282,140,142,11,0,11,250,157,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,23,68,31,6,25,178,72,106,41,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,45,24,21,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,16,16,0,0,0,0
36081054900,4986,1666,2420,1143,1277,6,6,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,200,84,116,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,16,16,0,123,51,72,212,19,193,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,23,19,72,36,36,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,132,40,92,0,0,0,0,0,0,0,0,0
36081055100,4559,1967,1206,714,492,0,0,0,0,0,0,0,0,0,22,22,0,19,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,225,229,37,33,4,56,23,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,84,75,352,125,227,188,49,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,39,0,39,0,0,0,0,0,0,14,7,7
36081055200,2762,1375,437,333,104,131,67,64,303,263,40,7,0,7,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,12,12,0,48,20,28,197,67,130,14,14,0,7,0,7,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,24,23,127,78,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081055300,2367,972,1123,547,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,33,84,0,0,0,118,59,59,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,10,0,0,0,0,0,0,0,0,0
36081055400,2269,814,431,185,246,9,0,9,194,20,174,5,0,5,5,5,0,12,12,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,47,12,35,54,49,5,352,60,292,0,0,0,42,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,45,51,173,82,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081055500,2184,762,1148,545,603,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,233,87,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081055600,2350,1032,406,157,249,2,2,0,61,38,23,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,19,19,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,277,174,103,20,9,11,171,47,124,0,0,0,91,43,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,28,42,181,136,45,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081055700,3600,926,1710,1172,538,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,258,150,108,73,38,35,59,20,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,54,7,167,78,89,177,25,152,26,0,26,29,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,49,49,0,0,0,0,0,0,0,0,0,0
36081055800,1710,791,405,166,239,5,0,5,110,80,30,24,8,16,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,24,11,13,0,0,0,124,5,119,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,27,93,23,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0
36081055900,1306,412,761,473,288,0,0,0,0,0,0,26,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,51,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081056000,1582,975,238,154,84,5,5,0,43,17,26,5,5,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,80,80,0,11,11,0,117,82,35,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,65,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081056100,105,70,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081056200,1541,776,348,213,135,36,13,23,95,44,51,5,5,0,19,7,12,0,0,0,0,0,0,0,0,0,0,0,0,42,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,78,15,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,30,11,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,53,18,35,0,0,0,0,0,0,0,0,0
36081056400,1417,589,272,99,173,26,9,17,40,29,11,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,61,36,25,91,61,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,179,60,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,24,0,24,15,15,0,0,0,0
36081056500,1291,438,821,424,397,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081056600,1618,821,391,194,197,60,39,21,184,184,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,43,12,33,15,18,0,0,0,9,0,9,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081056700,4028,2112,1318,1043,275,0,0,0,0,0,0,86,8,78,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,124,137,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,38,21,17,32,8,24,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,48,11,37,58,34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081056800,4216,2156,594,392,202,294,278,16,1000,583,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,41,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,77,63,14,9,9,0,0,0,0,0,0,0
36081057700,3598,1652,733,586,147,0,0,0,0,0,0,43,19,24,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,640,293,347,76,50,26,28,18,10,0,0,0,0,0,0,0,0,0,8,8,0,36,12,24,123,123,0,203,104,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,9,9,0
