Id2,Total,Speak only English,Spanish or Spanish Creole,"French (incl. Patois, Cajun)",French Creole,Italian,Portuguese or Portuguese Creole,German,Yiddish,Other West Germanic Languages,Scandinavian Languages,Greek,Russian,Polish,Serbo-Croatian,Other Slavic Languages,Armenian,Persian,Gujarati,Hindi,Urdu,Other Indic Languages,Other Indo-European Languages,Chinese,Japanese,Korean,"Mon-Khmer, Cambodian",Hmong,Thai,Laotian,Vietnamese,Other Asian Languages,Tagalog,Other Pacific Island Languages,Navajo,Other Native North American Languages,Hungarian,Arabic,Hebrew,African Languages,Other and Unspecified Languages
36081044800,2538,642,326,15,99,0,0,5,0,0,0,73,0,0,0,0,0,16,0,182,191,836,0,6,41,0,0,0,0,0,0,0,52,0,0,0,0,39,0,15,0
36081045000,1812,387,375,5,0,0,4,17,0,0,0,142,0,0,19,0,0,0,0,0,28,529,4,72,5,0,0,0,0,0,0,13,212,0,0,0,0,0,0,0,0
36081045200,934,343,103,26,23,6,0,0,24,0,0,5,5,12,0,5,0,0,0,34,6,184,13,6,0,20,0,0,0,0,0,19,25,5,0,0,0,59,6,5,0
36081045400,4102,992,227,0,23,0,41,0,3,0,0,56,7,0,10,0,0,0,0,72,225,2088,35,28,0,0,21,0,0,0,0,45,229,0,0,0,0,0,0,0,0
36081045500,11969,5029,2363,482,373,2,34,25,0,0,0,0,896,266,0,0,0,107,0,0,138,229,0,53,0,0,0,0,0,0,0,138,91,0,0,0,0,154,8,1581,0
36081045600,1329,411,63,0,12,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,14,498,0,68,0,10,0,0,0,0,0,18,201,13,0,0,0,0,0,0,0
36081045700,2873,338,671,82,0,0,0,9,0,0,0,16,39,0,0,9,0,0,0,0,0,9,8,1004,0,99,0,0,0,0,0,152,367,70,0,0,0,0,0,0,0
36081045800,1930,578,196,41,0,0,0,5,0,0,0,0,0,8,0,0,0,16,0,13,151,695,11,90,0,0,0,0,5,0,0,55,42,18,0,0,0,0,0,5,1
36081045900,3765,444,1730,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,53,45,0,1234,0,0,0,0,0,0,19,96,130,9,0,0,0,0,0,0,0
36081046000,5202,1505,1420,40,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1756,37,83,0,0,0,0,0,0,0,0,69,0,0,0,0,41,0,8,0
36081046100,2768,277,1098,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,13,0,68,15,1002,0,0,0,0,11,0,0,101,122,0,0,0,0,0,0,0,0
36081046200,8127,2442,2982,124,74,15,0,0,14,0,0,7,13,13,0,0,0,0,0,0,154,2076,0,7,0,0,0,0,0,0,0,0,116,0,0,0,7,0,83,0,0
36081046300,3652,347,1816,29,12,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,77,256,0,815,0,0,0,0,11,0,0,202,33,28,0,0,0,9,0,0,0
36081046400,1602,771,289,29,62,7,24,0,0,0,0,78,25,0,15,13,0,6,0,5,29,38,0,75,0,0,0,0,0,0,0,12,56,0,0,43,0,0,0,25,0
36081046500,3398,93,2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,105,260,0,163,7,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
36081046600,3291,1170,274,75,85,35,0,0,0,0,0,0,0,0,35,0,0,0,0,305,0,911,17,76,0,0,0,0,0,0,0,29,164,0,0,0,0,44,0,71,0
36081046700,6098,466,3629,30,15,0,0,0,0,0,0,70,0,35,0,0,0,0,0,118,0,436,0,1035,0,0,0,0,0,0,0,208,56,0,0,0,0,0,0,0,0
36081046800,3068,1034,634,21,40,0,22,0,0,0,0,25,0,0,0,0,0,0,0,43,166,519,31,0,0,0,0,0,0,0,73,7,453,0,0,0,0,0,0,0,0
36081046900,7608,991,3814,0,88,0,16,0,0,0,0,52,0,0,0,14,0,0,0,93,36,629,0,799,0,186,0,0,0,0,46,58,707,18,0,0,0,61,0,0,0
36081047000,3189,1963,562,0,16,0,0,0,0,28,0,23,0,0,11,0,0,0,0,41,0,315,0,16,0,0,0,0,0,0,0,0,177,0,0,0,0,37,0,0,0
36081047100,3930,335,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,29,41,668,0,981,31,0,0,0,63,0,0,60,169,237,0,67,0,8,0,0,0
36081047200,3810,1533,510,79,150,48,0,9,0,0,0,1,23,0,0,0,13,8,0,0,189,256,42,163,8,0,0,0,29,0,0,95,424,0,0,0,0,167,0,63,0
36081047300,3617,605,621,66,0,9,0,10,0,0,0,81,16,36,8,10,0,0,0,15,124,285,8,1134,0,55,0,0,0,0,0,127,354,44,0,0,0,9,0,0,0
36081047500,4344,567,1295,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62,0,21,121,229,0,1019,79,5,0,0,162,0,0,198,460,0,0,0,0,125,0,0,0
36081047600,1391,573,224,45,6,0,88,0,0,14,0,23,20,0,0,0,2,16,0,0,14,173,0,96,0,0,0,0,0,0,0,24,37,0,0,0,0,0,36,0,0
36081047800,5229,2883,818,72,349,25,0,0,26,0,0,0,0,0,0,0,45,17,0,55,269,206,0,37,0,0,0,0,0,0,0,0,254,0,0,0,43,0,130,0,0
36081047900,5168,726,794,34,1,22,0,0,0,0,0,0,8,1,10,0,0,0,0,0,191,27,23,1867,0,573,51,0,0,0,24,481,301,34,0,0,0,0,0,0,0
36081048000,2816,1391,538,68,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,424,0,76,0,0,0,0,0,0,0,35,199,0,0,0,0,6,0,32,0
36081048100,6241,905,2356,0,0,0,0,0,32,0,0,39,0,0,0,0,0,0,90,77,116,1248,0,871,0,177,0,0,32,0,0,200,16,82,0,0,0,0,0,0,0
36081048200,1544,1054,258,9,52,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,70,0,26,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,33,0
36081048300,4004,497,1853,0,0,26,8,8,0,0,0,30,11,0,0,0,0,0,0,0,53,590,0,492,18,137,0,0,8,0,0,85,78,110,0,0,0,0,0,0,0
36081048400,4806,3547,521,14,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,57,0,0,0,0,0,0,2,0,19,58,273,0,0,0,0,9,0,86,0
36081048500,4481,648,802,0,0,0,0,0,0,0,0,0,0,0,9,0,0,34,0,49,188,403,0,1211,0,138,0,0,413,0,0,18,322,237,0,0,0,9,0,0,0
36081048900,1544,227,387,0,0,4,0,0,0,0,0,17,12,0,0,0,0,0,0,0,0,48,0,641,0,99,0,0,0,0,0,71,38,0,0,0,0,0,0,0,0
36081049200,4050,2494,472,79,414,12,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,303,0,21,0,0,0,0,0,0,0,44,118,0,0,0,0,0,0,8,0
36081049301,1848,683,387,0,13,32,17,0,0,0,0,65,0,149,4,21,0,0,0,0,0,6,4,324,0,66,0,0,0,0,32,0,45,0,0,0,0,0,0,0,0
36081049302,2253,1289,442,7,16,110,0,13,14,0,0,52,26,74,0,0,16,0,0,0,0,0,13,108,0,13,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
36081049500,1214,650,306,0,0,49,13,0,0,0,0,33,0,79,0,0,14,0,0,0,0,0,22,15,0,0,0,0,0,0,0,8,0,0,0,0,0,25,0,0,0
36081049600,3013,1710,519,10,119,0,0,0,0,0,0,4,0,0,0,0,6,0,0,90,116,319,14,5,0,0,0,0,0,0,0,13,75,13,0,0,0,0,0,0,0
36081049700,2558,1006,510,0,0,32,0,0,0,0,0,18,7,151,7,0,19,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,114,29,0,0,25,0,0,0,0
36081049900,4719,982,696,0,0,25,0,19,0,0,0,28,0,32,15,21,0,0,0,97,0,111,14,2161,0,148,0,0,22,0,0,50,249,30,0,0,0,0,19,0,0
36081050000,4010,3014,286,0,574,9,1,0,0,0,0,0,14,0,0,0,0,7,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0
36081050201,1336,1059,126,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,107,0
36081050202,1255,1050,47,7,41,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,85,0
36081050400,1926,1643,100,19,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
36081050500,1390,506,291,12,0,9,0,0,0,0,0,15,0,38,5,44,0,0,0,9,21,48,37,205,0,44,0,0,0,0,17,15,0,0,0,0,0,74,0,0,0
36081050600,1595,1446,110,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
36081050700,3292,1343,430,25,0,120,69,12,12,0,0,9,108,199,0,96,8,0,40,0,0,0,19,653,0,0,0,0,0,0,86,0,16,0,0,0,38,9,0,0,0
36081050800,1841,1507,69,52,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,41,0
36081051000,1949,1429,90,16,242,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
36081051100,1844,1001,221,0,0,4,0,5,0,0,0,19,0,316,10,0,18,0,0,15,0,10,28,99,0,0,0,0,0,0,0,24,15,0,0,0,0,59,0,0,0
36081051200,2739,2021,289,39,356,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
36081051300,1956,651,306,48,0,75,5,0,0,0,0,10,0,208,0,0,0,0,0,0,0,0,15,338,0,148,0,0,0,0,55,0,24,0,0,0,0,73,0,0,0
36081051500,2501,1400,474,15,0,11,0,0,0,0,0,0,0,467,0,0,0,0,0,0,0,0,46,21,0,15,0,0,0,0,0,37,0,0,0,0,0,15,0,0,0
36081051600,1818,1280,242,80,153,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,0
36081051700,1603,654,547,0,0,0,0,0,0,0,0,8,0,293,4,0,0,0,0,21,0,0,30,23,0,0,0,0,0,0,0,5,0,0,0,0,0,18,0,0,0
36081051800,2256,1870,164,26,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,103,0
36081052000,1585,1412,57,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
36081052100,1679,974,258,7,20,30,0,9,0,0,0,0,0,212,0,37,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,65,40,0,0,0,0,0,0,13,0
36081052200,1724,1611,49,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
36081052400,1578,1258,147,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
36081052500,1693,723,417,0,0,21,5,9,0,0,0,16,3,279,5,0,0,0,0,0,0,19,35,29,0,58,0,0,0,0,0,0,23,25,0,0,10,16,0,0,0
36081052600,1749,1503,56,58,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,31,0
36081052800,1374,1221,38,35,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
36081053000,2187,1768,34,20,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0
36081053100,2661,976,778,0,0,19,0,14,0,0,0,0,10,690,0,56,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0
36081053200,1547,1434,25,30,54,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081053401,1929,1454,115,23,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081053500,1225,407,723,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
36081053601,1730,1314,176,40,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
36081053800,1639,1229,31,54,232,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,20,0,0,0,0,0,0,0,2,0
36081053900,3995,1594,1277,0,0,110,0,0,0,0,0,7,23,263,0,62,0,24,0,0,0,0,11,211,0,35,0,0,0,0,0,18,309,12,0,0,0,30,0,9,0
36081054000,4095,2397,561,134,827,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,29,0
36081054200,5238,3190,890,63,286,0,0,20,1,0,0,0,0,29,0,0,0,0,0,95,20,336,38,45,0,0,0,0,0,0,0,4,213,0,0,8,0,0,0,0,0
36081054500,3620,1317,1718,0,0,41,0,0,0,0,0,0,0,170,0,8,0,15,0,0,0,8,160,62,0,37,0,0,0,0,14,61,0,0,0,0,0,9,0,0,0
36081054700,4833,1247,3014,8,0,19,0,0,0,0,0,0,0,15,0,0,0,0,0,42,33,0,50,326,7,0,0,0,0,0,0,10,0,0,0,0,23,39,0,0,0
36081054800,2151,1182,282,11,250,0,0,0,0,0,0,0,5,0,0,0,0,0,0,91,31,178,41,0,0,0,0,0,0,0,0,10,45,0,0,0,0,9,0,16,0
36081054900,4986,1666,2420,6,0,4,0,0,0,0,0,0,17,200,12,0,0,0,0,0,26,16,123,212,30,0,0,0,0,0,42,72,8,0,0,0,0,132,0,0,0
36081055100,4559,1967,1206,0,0,0,22,19,0,0,0,0,0,454,37,56,0,0,0,0,0,159,352,188,0,0,0,0,0,0,0,0,0,0,0,0,46,39,0,0,14
36081055200,2762,1375,437,131,303,7,12,0,0,0,0,0,12,0,0,0,0,8,0,12,48,197,14,7,25,0,0,0,0,0,0,47,127,0,0,0,0,0,0,0,0
36081055300,2367,972,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,118,0,5,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0
36081055400,2269,814,431,9,194,5,5,12,0,0,0,9,0,10,0,0,0,0,16,47,54,352,0,42,0,0,0,0,0,0,0,96,173,0,0,0,0,0,0,0,0
36081055500,2184,762,1148,0,0,0,0,20,0,0,0,0,6,233,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081055600,2350,1032,406,2,61,4,0,0,0,0,0,0,5,19,6,0,0,0,0,277,20,171,0,91,0,0,0,0,0,0,0,70,181,5,0,0,0,0,0,0,0
36081055700,3600,926,1710,0,0,0,0,15,0,0,0,0,13,258,73,59,0,0,0,0,0,61,167,177,26,29,0,0,0,0,0,20,0,0,0,0,17,49,0,0,0
36081055800,1710,791,405,5,110,24,12,0,0,0,0,0,0,0,0,0,0,0,26,24,0,124,0,34,0,0,0,0,0,0,0,120,23,0,0,0,0,0,0,12,0
36081055900,1306,412,761,0,0,26,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081056000,1582,975,238,5,43,5,16,0,0,0,0,0,0,0,0,0,0,0,6,80,11,117,0,11,0,0,0,0,0,0,0,10,65,0,0,0,0,0,0,0,0
36081056100,105,70,15,0,0,0,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081056200,1541,776,348,36,95,5,19,0,0,0,0,42,0,0,0,0,0,0,0,32,0,0,0,78,0,0,0,0,0,0,0,41,16,0,0,0,0,53,0,0,0
36081056400,1417,589,272,26,40,0,7,0,0,0,0,0,5,0,0,0,0,0,0,3,61,91,0,0,0,0,0,0,0,0,0,239,19,0,0,0,0,26,24,15,0
36081056500,1291,438,821,0,0,0,0,6,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081056600,1618,821,391,60,184,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,55,33,0,9,0,27,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
36081056700,4028,2112,1318,0,0,86,0,16,0,0,0,0,0,261,0,29,0,0,0,0,11,0,38,32,0,0,0,0,19,0,0,48,58,0,0,0,0,0,0,0,0
36081056800,4216,2156,594,294,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,27,0,0,0,0,77,9,0,0
36081057700,3598,1652,733,0,0,43,0,0,0,12,0,0,0,640,76,28,0,0,0,8,36,123,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9
36081057900,1530,827,323,0,0,17,0,9,0,0,0,0,0,60,24,60,0,0,0,0,0,0,117,52,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0,0
36081058000,3412,2362,241,168,446,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,19,39,0,0,0,0,0,0,0,0,0,0,33,0,0,16,0,0,0,78,0
36081058100,2666,814,920,104,0,34,0,36,0,0,0,0,0,416,17,37,0,0,0,0,0,0,91,44,0,0,13,0,0,0,0,0,13,0,0,0,0,127,0,0,0
36081058200,4928,3040,430,73,1334,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,26,0,0,0
36081058300,3124,1466,785,14,0,60,0,52,0,0,0,0,8,365,15,43,0,0,0,0,0,0,143,118,0,0,0,0,0,0,0,0,0,0,0,0,31,24,0,0,0
36081058500,4139,1768,1190,0,0,33,0,50,0,15,0,7,0,308,97,41,0,0,0,0,0,0,257,343,7,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
36081058700,3225,1387,483,0,0,53,0,79,0,0,17,0,9,552,200,41,24,0,0,0,0,0,141,126,0,0,0,0,0,0,0,9,0,0,0,0,28,67,0,0,9
36081058900,3610,1360,1066,0,0,53,0,27,0,0,0,0,0,525,100,43,0,9,0,0,0,0,132,11,0,0,0,0,0,0,0,0,0,0,0,0,27,249,0,0,8
36081059000,1346,940,106,28,243,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
36081059100,5028,2338,1540,0,0,53,0,15,0,0,0,0,0,787,0,0,0,0,13,0,0,0,30,0,0,34,0,0,0,0,0,16,57,73,0,0,0,72,0,0,0
36081059200,1074,949,52,12,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
36081059300,3746,1447,548,0,0,145,11,80,0,0,0,15,0,743,21,99,0,0,0,0,0,48,331,93,0,0,0,0,0,0,18,0,9,0,0,0,8,130,0,0,0
36081059400,1498,1276,47,60,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
36081059500,4062,1369,1333,0,9,35,20,54,0,0,0,0,0,908,31,43,36,1,0,0,0,0,76,40,0,29,0,0,0,0,0,0,22,0,0,0,0,56,0,0,0
36081059600,1400,1226,35,4,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
36081059800,1619,1296,142,8,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
36081059900,1309,667,276,1,0,55,0,12,0,0,0,7,0,191,40,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,25,0,0,0
36081060000,1044,835,91,29,85,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081060100,1865,844,608,0,0,12,0,19,0,0,0,10,0,262,0,63,31,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081060300,1902,1023,461,0,0,117,0,30,0,0,0,0,0,155,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0
36081060600,1333,1093,111,49,68,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
36081060701,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081060800,1624,1228,15,64,274,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
36081061000,1483,1313,27,28,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
36081061200,1507,1259,53,83,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
36081061301,5717,2423,1253,28,0,61,0,33,0,0,0,0,71,1042,26,35,0,0,0,0,0,106,295,266,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,11,0
36081061302,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081061400,1234,984,61,38,134,0,0,5,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081061601,2212,1688,51,77,352,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,14,0
36081061602,1164,862,68,13,189,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
36081061800,1809,1602,45,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
36081061900,2629,1560,569,5,0,298,0,31,0,0,0,0,0,40,0,0,0,0,0,0,0,0,78,21,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
36081062000,1445,1117,105,13,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
36081062100,2441,1670,378,20,0,120,0,13,0,0,0,0,0,76,0,0,0,0,0,0,16,8,111,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081062200,1609,1243,87,58,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081062300,1971,1041,504,0,0,91,0,28,0,0,0,0,7,145,16,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,5,0,0,0,5,40,0,0,0
36081062400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081062500,2447,1557,251,0,0,169,1,41,0,0,0,24,31,197,53,15,28,0,0,0,0,0,26,6,0,29,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
36081062600,2909,2283,180,49,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
36081062700,2763,1305,870,0,0,188,0,7,0,0,0,0,41,245,39,7,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,12,0,0,0,0,30,0,0,0
36081062900,2786,2032,315,0,0,33,4,39,0,0,0,7,0,72,60,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
36081063000,1757,1545,48,14,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0
36081063200,2356,1943,86,23,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,64,0
36081063301,1342,970,147,0,0,76,0,32,0,0,0,0,0,21,21,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
36081063302,1426,1003,225,0,0,54,0,22,0,0,0,0,15,39,4,16,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081063500,2476,1707,271,0,0,251,0,125,0,0,0,0,0,30,33,0,0,0,0,0,0,0,26,12,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
36081063700,3037,2021,549,0,0,41,0,137,0,0,0,12,48,60,0,0,0,0,0,0,145,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
36081063800,3855,2544,251,0,819,24,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,66,35,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0
36081063900,2428,1194,240,36,17,146,0,49,0,0,0,0,105,172,0,75,0,0,0,61,0,0,90,188,0,0,0,0,0,0,0,0,25,0,0,0,0,22,8,0,0
36081064101,1941,749,290,5,0,19,0,6,24,0,0,0,93,365,22,0,0,0,0,0,0,9,184,109,0,19,0,0,14,0,6,11,16,0,0,0,0,0,0,0,0
36081064102,154,135,10,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081064500,1834,945,199,5,0,37,0,15,0,0,0,42,46,37,0,28,18,0,0,0,0,5,20,296,26,25,0,0,0,0,5,3,71,11,0,0,0,0,0,0,0
36081064600,2918,2581,60,98,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
36081065000,3015,2571,77,69,219,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0
36081065400,2849,1840,468,73,339,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,40,6,13,0,0,0,0,0,0,0,0,0,0,0,32,0,33,0
36081065501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081065600,4867,3457,388,95,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,80,21,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0
36081065702,1680,964,120,0,0,187,32,9,0,0,4,0,10,142,34,85,0,4,0,0,0,0,32,45,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
